tottime,NOX.ts,OZONE.ts,BARO.ts,RELH.ts,DEWPT.ts,TEMP.ts,SRAD.ts,WSPEED.ts,WDIR.ts
1/1/2017 0:00,16.4571,3.9949,1010.83,89.46,63.0142,66.2158,0,1.79924,206.81
1/1/2017 1:00,13.92407,2.70302,1010.16,90.7717,62.6108,65.4292,0,2.14573,224.387
1/1/2017 2:00,11.39104,5.41001,1010.39,91.3017,62.4425,65.0717,0,2.57577,202.498
1/1/2017 3:00,8.85801,7.62012,1011.24,91.8733,62.5842,65.0408,0,1.02421,120.443
1/1/2017 4:00,8.29567,4.89723,1011.46,92.2408,62.3417,64.6542,0,1.23521,163.555
1/1/2017 5:00,8.10822,3.72857,1011.51,91.6392,62.145,64.64,0,0.82856,102.443
1/1/2017 6:00,10.6627,1.78876,1011.9,92.1508,62.1867,64.5267,0,1.98223,139.811
1/1/2017 7:00,16.6654,1.15673,1012.36,91.8842,62.2558,64.6767,0.00452,1.18919,136.764
1/1/2017 8:00,21.7876,1.90006,1012.78,91.3592,62.3425,64.9392,0.03538,0.99743,147.168
1/1/2017 9:00,23.7841,2.15446,1013.54,90.2342,62.4,65.365,0.05267,0.83353,226.84
1/1/2017 10:00,16.5172,8.06135,1013.65,86.8483,62.23,66.3142,0.17309,1.8678,130.762
1/1/2017 11:00,10.0568,15.9041,1013.11,82.6958,62.2892,67.7383,0.28913,2.44403,148.817
1/1/2017 12:00,3.98,26.1477,1011.77,75.78,61.6875,69.7783,0.61663,2.17675,270.285
1/1/2017 13:00,4.62517,28.5327,1010.68,71.3617,61.8575,71.6792,0.46715,1.18101,136.978
1/1/2017 14:00,3.85794,31.4623,1009.95,68.5192,62.1525,73.1658,0.35832,2.4581,66.2329
1/1/2017 15:00,2.58504,33.3266,1009.97,67.7467,62.645,73.8817,0.27196,2.09219,84.5627
1/1/2017 16:00,2.46298,30.0909,1010.69,73.52,64.4017,73.3275,0.11182,2.28836,93.7752
1/1/2017 17:00,6.93558,23.8978,1010.97,78.6292,64.9217,71.955,0.01678,3.66573,96.6015
1/1/2017 18:00,8.90597,21.3101,1011.17,82.4875,64.3975,70.0242,0,5.92358,119.632
1/1/2017 19:00,7.66794,21.1312,1011.27,83.3317,63.5008,68.7583,0,5.53552,127.534
1/1/2017 20:00,7.2756,18.8138,1011.2,87.8917,64.0033,67.755,0,3.86587,120.233
1/1/2017 21:00,22.6071,4.40035,1011.29,90.0225,63.5342,66.5658,0,3.66982,116.664
1/1/2017 22:00,29.0545,2.19951,1011.08,91.9608,64.2533,66.6433,0,3.46413,117.114
1/1/2017 23:00,38.1261,0.7261,1011.22,93.295,64.1375,66.15,0,3.49257,95.9225
1/2/2017 0:00,30.1617,0.74333,1011.23,93.6883,64.7533,66.5875,0,2.12001,108.442
1/2/2017 1:00,16.4199,4.33277,1010.42,93.6667,66.32,68.1475,0,2.41624,124.679
1/2/2017 2:00,3.75478,10.1204,1009.95,94.0367,68.4242,70.1733,0,4.05711,123.762
1/2/2017 3:00,0.39669,13.9722,1009.45,93.7467,69.8442,71.7133,0,6.56527,147.794
1/2/2017 4:00,0.3018775,16.5202,1008.51,89.4267,69.695,73.0333,0,9.59097,150.97
1/2/2017 5:00,0.207065,18.142,1008.89,89.2033,69.7342,73.1142,0,8.39331,172.222
1/2/2017 6:00,0.1122525,17.2794,1008.89,91.8658,70.2317,72.7633,0,7.16363,157.818
1/2/2017 7:00,0.01744,16.4526,1008.36,89.6175,69.7625,73.0117,0.02067,8.1172,154.988
1/2/2017 8:00,0.451185,24.828,1010.76,86.7058,61.855,66.6508,0.00618,8.78009,297.769
1/2/2017 9:00,0.88493,33.5055,1012.42,91.9917,56.9625,59.2842,0.03413,7.56818,331.561
1/2/2017 10:00,2.39323,29.7451,1013.1,88.5175,56.8242,60.2817,0.34893,2.5295,12.3092
1/2/2017 11:00,3.00789,31.7684,1013.01,75.7908,55.9083,64.0392,0.81627,3.30835,322.326
1/2/2017 12:00,0.70184,37.1585,1012.35,57.3675,52.8908,68.75,0.89522,8.5193,302.768
1/2/2017 13:00,0.427205,38.3391,1011.69,53.2667,52.4217,70.4367,0.84625,8.25215,283.328
1/2/2017 14:00,0.15257,38.2437,1011.31,45.8842,49.6092,72.045,0.70058,6.41295,290.406
1/2/2017 15:00,0.841333333,39.4481,1011.15,42.825,48.7508,72.6808,0.47577,5.59491,253.285
1/2/2017 16:00,1.530096667,38.9314,1011.35,43.0717,49.0142,72.6992,0.19341,6.4121,243.766
1/2/2017 17:00,2.21886,33.5373,1011.92,48.8242,50.3058,70.4725,0.01818,5.43819,248.692
1/2/2017 18:00,3.94077,26.7122,1012.1,54.9967,50.815,67.5558,0,1.27504,231.391
1/2/2017 19:00,10.4448,12.5929,1012.7,64.6683,51.5625,63.7142,0,1.19671,216.735
1/2/2017 20:00,36.888,1.77683,1013.48,70.1092,52.1467,62.0492,0,0.82415,239.443
1/2/2017 21:00,47.3982,1.26406,1014.28,77.7983,52.5583,59.7108,0,0.48446,102.324
1/2/2017 22:00,46.3694,1.28261,1014.19,80.7008,52.4358,58.2117,0,0.79432,98.9602
1/2/2017 23:00,79.6611,1.52111,1014.57,86.6342,52.2475,56.0942,0,1.15919,171.081
1/3/2017 0:00,81.2566,1.37933,1014.94,81.1617,52.0283,57.8517,0,1.6497,180.604
1/3/2017 1:00,70.8467,1.18853,1014.77,81.8975,51.3408,56.9842,0,0.46537,328.622
1/3/2017 2:00,62.7094,1.12096,1014.8,86.8717,51.4975,55.3183,0,0.52017,350.706
1/3/2017 3:00,45.2709,0.85861,1014.6,87.9758,51.1583,54.6033,0,0.93831,122.572
1/3/2017 4:00,41.2299,0.86258,1014.37,88.8167,50.9833,54.3417,0,2.50317,178.281
1/3/2017 5:00,55.7898,0.91823,1014.29,86.63,50.8883,54.7408,0,0.93715,160.83
1/3/2017 6:00,67.7472,0.83476,1014.56,88.0692,51.59,55.0417,0,2.16846,205.432
1/3/2017 7:00,59.8439,0.95401,1015.42,88.2908,51.45,54.8708,0.02491,1.85066,243.307
1/3/2017 8:00,49.8743,5.26293,1015.8,79.0225,51.6658,58.3458,0.22288,5.49777,227.803
1/3/2017 9:00,22.1799,17.3708,1016.4,59.1525,49.1733,64.01,0.46772,6.71944,238.601
1/3/2017 10:00,12.8903,26.6366,1016.94,41.6892,44.1025,68.9825,0.65973,8.78642,256.719
1/3/2017 11:00,4.38977,36.1926,1016.61,30.4025,38.7825,71.6158,0.7918,11.4468,262.5
1/3/2017 12:00,1.6478,41.861,1015.6,26.2575,36.0792,72.7033,0.85683,10.6041,264.526
1/3/2017 13:00,1.47343,43.3953,1014.79,25.3292,36.1608,73.6717,0.82517,8.75113,264.877
1/3/2017 14:00,4.63389,42.012,1014.37,26.7033,37.9792,74.3092,0.63018,7.85648,265.863
1/3/2017 15:00,3.47869,40.8871,1014.61,26.9525,37.8658,74.1175,0.41432,7.34023,289.932
1/3/2017 16:00,3.82743,39.1381,1015.03,26.9775,37.4267,73.5442,0.19623,7.28735,299.782
1/3/2017 17:00,13.1693,28.2942,1015.49,31.995,39.9208,71.2942,0.01867,4.12904,288.258
1/3/2017 18:00,30.8853,11.5077,1016.19,40.4942,42.9892,67.9408,0,3.01855,283.895
1/3/2017 19:00,11.0769,25.8456,1017.02,40.7183,41.2942,65.9125,0,9.21935,315.148
1/3/2017 20:00,7.61127,18.9211,1018.15,56.1308,43.8158,59.5342,0,11.5897,330.744
1/3/2017 21:00,4.44644,15.2005,1018.85,63.2433,43.1842,55.52,0,12.5047,328.444
1/3/2017 22:00,6.38196,9.06835,1019.48,68.7375,42.2792,52.2925,0,10.634,325.601
1/3/2017 23:00,2.78121,8.85635,1019.9,71.7358,40.9058,49.7342,0,9.61068,326.606
1/4/2017 0:00,3.60947,8.7212,1019.97,71.8942,38.8917,47.5683,0,11.5752,332.377
1/4/2017 1:00,1.59258,10.8677,1019.76,73.6475,38.6333,46.6133,0,9.46865,336.493
1/4/2017 2:00,1.29034,13.1295,1020.04,73.1483,38.1017,46.28,0,10.373,339.953
1/4/2017 3:00,0.41413,11.8734,1020.09,72.9783,36.5542,44.7475,0,10.202,348.791
1/4/2017 4:00,0.92852,12.7081,1020.06,75.3733,36.7642,44.0733,0,7.46726,343.774
1/4/2017 5:00,2.44119,9.5798,1020.79,73.245,35.9942,44.0575,0,9.49512,339.993
1/4/2017 6:00,6.01578,7.90632,1021.58,73.185,34.9225,42.9675,0,7.90473,346.686
1/4/2017 7:00,6.06809,7.82284,1021.82,74.04,34.4667,42.1983,0.02179,8.25987,344.043
1/4/2017 8:00,5.03494,9.48838,1022.3,74.0183,34.9217,42.5625,0.16581,7.62357,350.979
1/4/2017 9:00,2.19271,10.4821,1022.85,72.7242,35.2908,43.5775,0.24194,6.44022,346.845
1/4/2017 10:00,3.24765,11.1022,1023.13,69.9817,35.8108,44.9742,0.34412,6.59626,341.986
1/4/2017 11:00,3.099435,11.9469,1022.17,66.3958,36.4858,46.8783,0.57489,5.9826,349.149
1/4/2017 12:00,2.95122,12.7916,1020.98,63.5575,37.8083,49.6783,0.58141,5.62333,356.707
1/4/2017 13:00,5.26598,12.5452,1019.3,61.7958,38.4458,51.2658,0.39388,4.31334,10.0557
1/4/2017 14:00,6.0027,12.3862,1018.78,62.3375,39.12,51.6608,0.26853,3.99319,342.881
1/4/2017 15:00,5.94603,12.1596,1018.28,62.4633,39.4875,51.9383,0.2038,3.90502,348.064
1/4/2017 16:00,6.62607,11.2135,1018.13,63.6517,39.945,51.8917,0.11818,3.38554,358.403
1/4/2017 17:00,11.3777,7.80297,1017.39,66.895,40.6692,51.2558,0.01397,3.5773,8.01157
1/4/2017 18:00,12.995,4.8694,1017.21,70.1675,41.09,50.4825,0,3.00386,6.3396
1/4/2017 19:00,15.4056,2.95742,1017.56,73.6233,41.3842,49.4842,0,3.23874,359.28
1/4/2017 20:00,15.9767,1.74901,1017.27,77.7825,41.7167,48.3542,0,1.09017,6.86353
1/4/2017 21:00,13.3568,1.22431,1017.15,82.9717,41.5692,46.4867,0,0.7853,150.718
1/4/2017 22:00,18.1999,1.27201,1016.52,81.1933,41.4183,46.9492,0,1.06383,104.719
1/4/2017 23:00,12.1013,2.05111,1016.03,78.5767,41.4458,47.8017,0,1.40102,132.357
1/5/2017 0:00,15.2051,1.10506,1015.47,79.1183,42.2267,48.395,0,0.91445,257.023
1/5/2017 1:00,19.6457,1.13686,1014.15,79.9358,42.7225,48.6367,0,1.85773,342.044
1/5/2017 2:00,25.429,0.95401,1014.18,79.7025,42.9667,49,0,2.69552,349.174
1/5/2017 3:00,23.2305,0.93811,1013.92,81.2942,42.91,48.3883,0,1.68359,28.8256
1/5/2017 4:00,23.4005,0.89041,1013.26,80.5933,43.0833,48.7867,0,2.28457,15.6709
1/5/2017 5:00,30.4276,0.94606,1012.79,80.565,43.4117,49.1492,0,2.74951,54.793
1/5/2017 6:00,29.5732,0.93413,1013.12,79.3117,43.4583,49.5817,0,2.39267,8.59283
1/5/2017 7:00,39.3728,0.79898,1013.63,78.6842,43.8167,50.18,0.00341,1.78975,349.66
1/5/2017 8:00,43.2177,0.95401,1013.94,78.6125,44.4758,50.7908,0.02693,2.86718,350.573
1/5/2017 9:00,35.9072,1.32368,1014.42,85.7283,45.9133,49.9442,0.08459,3.67331,343.665
1/5/2017 10:00,25.5801,2.53606,1014.46,89.0367,47.4008,50.4892,0.11967,4.58974,2.11993
1/5/2017 11:00,18.0735,4.08235,1014.09,86.4025,47.3767,51.315,0.16551,4.65107,346.058
1/5/2017 12:00,20.8809,4.19762,1013.19,84.0483,47.4667,52.1642,0.14208,5.31599,334.06
1/5/2017 13:00,17.1406,5.0761,1012.14,82.8858,48.3317,53.3592,0.17927,3.52364,349.878
1/5/2017 14:00,17.5024,6.06191,1011.81,83.0175,49.3583,54.405,0.12,3.49416,349.332
1/5/2017 15:00,19.3072,6.10166,1011.96,85.1283,50.5658,54.9883,0.08671,4.5408,344.729
1/5/2017 16:00,14.3114,8.4191,1012.21,82.505,50.0583,55.3242,0.04903,4.99558,359.688
1/5/2017 17:00,11.4561,7.68769,1012.68,82.5233,50.0075,55.2375,0.00595,5.45755,14.4769
1/5/2017 18:00,9.49011,8.1647,1013.07,81.395,49.475,55.1217,0,6.04349,27.5299
1/5/2017 19:00,4.71672,10.5934,1014.02,78.815,46.9775,53.5342,0,8.72763,14.7437
1/5/2017 20:00,4.60338,6.72574,1015.24,81.1708,43.9642,49.5817,0,12.0679,8.85907
1/5/2017 21:00,4.86929,6.03408,1016.05,82.9792,41.5933,46.5875,0,10.8089,9.71948
1/5/2017 22:00,4.78211,7.14444,1016.17,79.9875,39.3192,45.2117,0,10.6719,13.6877
1/5/2017 23:00,1.73934,12.2484,1016.22,78.7792,37.5283,43.7642,0,11.0211,19.6042
1/6/2017 0:00,0.42285,13.4833,1016.46,76.6208,36.5442,43.4342,0,8.86331,10.0356
1/6/2017 1:00,0.01744,14.6639,1016.48,72.7508,35.0017,43.2433,0,9.42945,5.78979
1/6/2017 2:00,0.114796667,15.598,1017.04,71.2942,33.9608,42.6958,0,8.88383,8.37027
1/6/2017 3:00,0.212153333,14.5844,1017.48,73.175,34.3,42.2992,0,8.38951,4.14011
1/6/2017 4:00,0.30951,13.2527,1017.92,74.6783,32.6592,40.1983,0,10.246,346.561
1/6/2017 5:00,1.36881,13.4157,1018.62,79.6183,31.1125,36.9408,0,11.8422,347.435
1/6/2017 6:00,3.41766,13.6622,1020.19,82.5525,30.6775,35.45,0,10.088,351.786
1/6/2017 7:00,4.18925,12.6644,1020.27,84.1158,30.4767,34.8108,0.00467,9.30462,1.85785
1/6/2017 8:00,5.25727,11.5713,1020.66,81.7775,30.0833,35.0933,0.03618,8.81183,355.283
1/6/2017 9:00,4.81262,11.6905,1021.23,83.3092,30.6575,35.2225,0.07151,8.62141,4.05133
1/6/2017 10:00,6.17707,11.4878,1022.44,87.6617,31.2558,34.5108,0.04581,7.92746,353.621
1/6/2017 11:00,8.09514,11.7104,1022.12,90.0883,31.4408,34.105,0.11202,8.61771,343.159
1/6/2017 12:00,6.60864,13.201,1021.94,84.9725,30.1575,34.1925,0.10719,9.99616,341.076
1/6/2017 13:00,5.58421,14.0636,1021.91,87.2917,30.2475,33.5983,0.09821,10.4135,339.243
1/6/2017 14:00,5.47523,15.3118,1022.37,87.5675,29.6708,33.0225,0.08507,11.4662,335.43
1/6/2017 15:00,6.31657,16.3811,1023.11,79.67,28.1675,33.835,0.10185,11.4889,344.647
1/6/2017 16:00,7.04456,16.5639,1024.54,74.38,26.7717,34.2133,0.04508,11.47,343.22
1/6/2017 17:00,5.06546,18.2692,1026.02,68.105,24.3325,33.8583,0.00472,12.6449,333.53
1/6/2017 18:00,4.08027,19.6565,1027.45,64.6925,22.6275,33.2725,0,12.0095,334.346
1/6/2017 19:00,5.21367,19.3186,1028.83,65.3208,21.8408,32.2675,0,12.8983,332.971
1/6/2017 20:00,5.00879,20.2289,1030.11,66.8733,21.0942,30.835,0,12.1183,334.069
1/6/2017 21:00,2.55888,23.9018,1031.03,68.0242,20.5075,29.8392,0,11.2439,334.008
1/6/2017 22:00,2.18399,25.3606,1031.72,67.4508,19.39,28.8483,0,12.3687,340.246
1/6/2017 23:00,0.68004,28.9912,1032.4,70.8208,19.1825,27.4633,0,12.3801,337.592
1/7/2017 0:00,0.01744,30.23,1033.38,72.725,18.6017,26.1567,0,11.5627,343.928
1/7/2017 1:00,0.54636,31.0529,1033.85,70.1708,17.5142,26.0175,0,10.4727,347.922
1/7/2017 2:00,0.75052,31.1006,1034.39,71.085,16.89,24.9317,0,9.05267,343.133
1/7/2017 3:00,0.95468,31.3908,1035.2,72.7033,16.945,24.4342,0,9.13832,337.522
1/7/2017 4:00,1.00699,28.2346,1036.09,72.7575,16.2883,23.7875,0,9.71222,338.295
1/7/2017 5:00,2.36272,26.6803,1037.61,74.1042,16.2192,23.255,0,9.16634,333.055
1/7/2017 6:00,1.32521,25.3924,1038.55,77.455,16.2467,22.2592,0,6.45813,339.903
1/7/2017 7:00,3.28688,24.2198,1039.89,74.7058,14.9283,21.7983,0.02726,7.21496,337.812
1/7/2017 8:00,4.53799,24.5259,1041.3,67.1575,13.1383,22.4908,0.22759,8.42386,335.415
1/7/2017 9:00,2.2363,26.7082,1042.35,60.6183,12.5258,24.1908,0.49836,7.56795,343.145
1/7/2017 10:00,2.64171,27.7695,1042.86,53.4167,12.1783,26.9167,0.72523,7.19878,334.422
1/7/2017 11:00,2.74633,29.0574,1042.05,47.1875,11.895,29.8358,0.875,7.98215,333.209
1/7/2017 12:00,1.72627,31.0409,1041.1,39.9175,11.1375,33.3525,0.93452,7.74491,338.651
1/7/2017 13:00,2.01834,32.5515,1040.37,34.4425,10.8908,36.2908,0.88837,8.97377,330.771
1/7/2017 14:00,1.37753,33.9387,1039.6,30.8875,10.2433,38.5117,0.7356,8.41571,331.617
1/7/2017 15:00,1.63472,34.1335,1039.58,28.6308,9.77667,40.1475,0.50916,8.45244,329.403
1/7/2017 16:00,2.08809,34.0182,1039.7,27.8158,10.0692,40.9108,0.21508,7.44104,343.667
1/7/2017 17:00,3.74024,30.8342,1040.33,30.3667,11.1583,39.93,0.02368,5.68691,348.785
1/7/2017 18:00,7.25381,26.1199,1041.03,35.0383,12.8758,38.1075,0,3.52363,359.026
1/7/2017 19:00,10.0394,22.3913,1041.64,38.4775,13.6592,36.6758,0,2.87388,358.219
1/7/2017 20:00,23.1259,11.5673,1042.24,43.6092,15.4283,35.4025,0,2.11853,351.489
1/7/2017 21:00,23.7231,10.2269,1042.26,47.9075,16.4883,34.22,0,2.06917,349.046
1/7/2017 22:00,26.4869,6.556385,1041.68,57.2567,19.0575,32.5325,0,1.12889,329.316
1/7/2017 23:00,38.2656,2.88587,1042.76,60.6567,19.5042,31.5783,0,2.01945,329.608
1/8/2017 0:00,33.9761,2.09484,1042.61,70.5542,21.6258,29.9792,0,0.83289,283.567
1/8/2017 1:00,30.1908,2.15049,1041.76,74.8175,22.17,29.1842,0,0.99738,345.063
1/8/2017 2:00,26.4055,5.18343,1041.54,67.6617,19.7567,29.2283,0,2.58879,29.1284
1/8/2017 3:00,22.6202,5.46963,1042.26,68.8667,20.0133,28.9442,0,1.71864,27.2587
1/8/2017 4:00,20.798,3.66895,1041.69,75.9833,21.3475,27.87,0,0.83763,304.625
1/8/2017 5:00,28.7275,1.39523,1041.44,87.8908,23.0858,26.2258,0,0.41184,268.398
1/8/2017 6:00,54.87,0.98183,1042.11,84.1483,22.4742,26.6558,0,1.32926,20.631
1/8/2017 7:00,46.9623,1.37933,1042.41,79.2092,21.2542,26.9483,0.04963,0.68833,71.8647
1/8/2017 8:00,39.4121,7.23454,1042.89,63.1308,18.71,30.13,0.30339,1.35132,75.2937
1/8/2017 9:00,8.88853,23.4725,1042.88,44.9167,14.895,34.2617,0.50434,4.9274,88.4164
1/8/2017 10:00,5.35753,31.4146,1042.52,29.2233,8.79917,38.2242,0.729,7.05511,102.559
1/8/2017 11:00,8.29567,33.6684,1041.86,25.6175,9.17667,41.2508,0.87199,5.64239,113.506
1/8/2017 12:00,7.11431,35.811,1040.84,29.9908,14.2792,43.6933,0.92299,4.41188,117.859
1/8/2017 13:00,8.19977,37.0631,1039.5,42.1233,23.8608,45.3617,0.86705,5.5752,132.909
1/8/2017 14:00,7.33227,38.824,1038.14,46.8567,27.9383,46.9392,0.72109,7.50249,132.025
1/8/2017 15:00,5.50138,39.4759,1037.38,47.4375,28.3142,47.4667,0.49668,8.55327,134.064
1/8/2017 16:00,4.71236,38.8717,1036.71,50.725,30.1108,47.38,0.20646,7.80574,134.156
1/8/2017 17:00,7.72025,34.1693,1036.14,58.5908,32.3717,46.0608,0.02209,6.53867,125.312
1/8/2017 18:00,12.559,26.732,1035.7,66.63,33.7458,44.1342,0,5.03364,116.525
1/8/2017 19:00,13.7491,24.4742,1035.17,71.2883,34.4092,43.0558,0,4.85191,117.851
1/8/2017 20:00,18.5225,17.498,1035.66,74.1625,34.265,41.9392,0,3.96044,61.9101
1/8/2017 21:00,14.6558,22.0335,1036.03,73.1117,33.0108,41.0467,0,4.39769,78.4312
1/8/2017 22:00,6.62171,27.6503,1035.55,69.9525,31.6975,40.7417,0,4.51974,87.5954
1/8/2017 23:00,6.46914,24.5232,1034.82,72.1025,33.2308,41.485,0,4.24252,90.245
1/9/2017 0:00,8.1431,22.3913,1034.16,74.2875,34.7142,42.3033,0,4.15151,75.9783
1/9/2017 1:00,7.78273,21.8507,1033.09,76.7358,36.2483,43.0117,0,4.17592,84.1797
1/9/2017 2:00,8.91614,19.0801,1032.74,79.5708,38.19,44.0742,0,4.1598,71.3203
1/9/2017 3:00,8.16489,18.9887,1032.61,81.2833,39.3167,44.6817,0,4.98628,71.4368
1/9/2017 4:00,7.88154,20.0381,1031.94,81.7517,40.3333,45.5617,0,4.87813,84.8732
1/9/2017 5:00,10.7238,17.1363,1031.29,82.835,41.3558,46.2808,0,5.42616,86.2059
1/9/2017 6:00,14.8738,13.1772,1031.27,84.2158,42.7283,47.2233,0,4.85334,83.3516
1/9/2017 7:00,24.4598,6.28054,1031.36,85.6058,44.4825,48.4983,0.01263,4.06525,94.3329
1/9/2017 8:00,18.9279,15.7451,1031.47,85.1367,48.0017,52.2875,0.09124,6.51224,107.211
1/9/2017 9:00,15.0046,20.9961,1032.02,82.08,49.5267,54.8642,0.24618,8.84605,111.349
1/9/2017 10:00,12.7203,27.4157,1031.61,75.5967,50.9117,58.5883,0.48613,9.79305,115.448
1/9/2017 11:00,12.5372,31.4146,1030.32,68.6075,51.5542,62.0992,0.64054,10.5381,128.037
1/9/2017 12:00,9.0411,35.7394,1028.64,65.5383,51.8667,63.6267,0.608,12.4201,128.949
1/9/2017 13:00,9.73858,34.5588,1026.93,65.6225,52.6625,64.37,0.28283,8.66201,132.294
1/9/2017 14:00,13.6009,30.0512,1026.19,69.2175,53.6108,63.8825,0.17602,8.20614,122.72
1/9/2017 15:00,20.1049,23.2579,1025.6,71.435,54.2625,63.6525,0.08232,6.88412,115.471
1/9/2017 16:00,29.207,14.8189,1025.25,72.3983,54.7758,63.82,0.06008,4.93958,113.936
1/9/2017 17:00,19.3072,22.1607,1024.9,71.41,55.6642,65.155,0.01002,6.62359,154.128
1/9/2017 18:00,14.4553,22.1647,1024.49,72.765,55.8667,64.8408,0,7.13146,150.299
1/9/2017 19:00,14.2199,22.2005,1024.18,74.6617,56.0408,64.3092,0,6.73473,155.02
1/9/2017 20:00,9.7473,26.0006,1024.18,74.9,55.905,64.0183,0,6.68875,159.931
1/9/2017 21:00,8.08643,27.4833,1024.06,75.3525,55.605,63.5292,0,6.83254,166.319
1/9/2017 22:00,5.06546,28.8746,1023.64,77.1008,55.5042,62.8067,0,6.46954,165.957
1/9/2017 23:00,6.46042,26.781,1022.88,78.275,55.5333,62.3992,0,6.26078,161.12
1/10/2017 0:00,4.77339,29.2641,1021.93,79.145,56.1517,62.6842,0,6.65273,166.121
1/10/2017 1:00,3.12123,30.0989,1021.28,80.0717,56.9033,63.1058,0,6.52272,172.103
1/10/2017 2:00,3.67921,29.5503,1021.09,78.7717,57.4633,64.2225,0,7.95229,173.957
1/10/2017 3:00,2.91634,29.3158,1020.6,81.27,57.7417,63.5608,0,8.3084,163.897
1/10/2017 4:00,4.40721,26.8513,1019.42,84.485,58.155,62.8867,0,7.16873,163.728
1/10/2017 5:00,7.20586,25.0466,1019.25,84.38,58.8217,63.6317,0,7.44688,165.47
1/10/2017 6:00,10.0219,23.3493,1018.3,84.1258,59.6025,64.4825,0,8.99402,162.549
1/10/2017 7:00,9.15008,25.5196,1019.07,82.1025,60.4483,66.0575,0.00943,8.43534,177.077
1/10/2017 8:00,14.1414,22.276,1020.03,79.8317,60.9608,67.4167,0.11099,7.37529,178.18
1/10/2017 9:00,11.5259,25.8575,1020.46,77.3142,61.61,69.03,0.23173,8.8823,183.145
1/10/2017 10:00,5.22239,32.6031,1020.79,67.82,61.0142,72.25,0.39798,10.6871,189.586
1/10/2017 11:00,3.63126,34.8371,1020.24,62.36,60.225,73.9833,0.43163,11.5325,191.721
1/10/2017 12:00,2.55453,36.3357,1019.06,57.6383,59.3108,75.3608,0.43262,13.0343,196.632
1/10/2017 13:00,2.42375,36.92,1018.18,55.1233,59.23,76.5483,0.56188,13.5164,194.782
1/10/2017 14:00,1.90064,36.8445,1017.13,54.6892,59.2142,76.7592,0.41508,13.8682,197.966
1/10/2017 15:00,2.61991,35.4731,1017.16,56.4875,59.3533,75.9483,0.23435,11.7728,192.762
1/10/2017 16:00,4.10206,33.3186,1017.6,60.1567,60.255,75.0025,0.11498,9.64954,187.652
1/10/2017 17:00,7.47613,29.3039,1018,66.78,61.7025,73.4242,0.01187,7.57043,168.53
1/10/2017 18:00,7.5546,28.1034,1017.88,72.9167,62.4542,71.61,0,7.76472,164.778
1/10/2017 19:00,9.01495,25.468,1018.18,76.3425,62.8825,70.6808,0,6.9458,160.691
1/10/2017 20:00,10.8415,22.6735,1019.06,80.3592,63.1175,69.4442,0,5.28891,154.296
1/10/2017 21:00,8.65313,24.1761,1019.08,82.9058,63.2658,68.6792,0,6.66761,162.332
1/10/2017 22:00,5.46651,26.3676,1018.77,84.53,63.1775,68.0175,0,6.51426,170.062
1/10/2017 23:00,3.35663,28.6149,1018.82,85.005,63.3208,68.0067,0,5.97805,170.323
1/11/2017 0:00,3.33919,29.5106,1018.7,85.25,63.04,67.67,0,6.25312,164.746
1/11/2017 1:00,5.57404,26.7002,1018.43,87.7783,62.8608,66.615,0,4.99702,158.449
1/11/2017 2:00,4.57432,25.8694,1018.24,91.3108,63.3483,65.9725,0,4.94074,161.965
1/11/2017 3:00,4.45516,25.5475,1018.35,91.5642,63.225,65.7858,0,4.28424,162.985
1/11/2017 4:00,5.61908,24.5219,1017.89,91.5508,62.8908,65.4308,0,5.10577,160.855
1/11/2017 5:00,9.34625,20.8132,1017.64,92.1508,62.7167,65.0608,0,4.94533,157.317
1/11/2017 6:00,15.0612,15.5384,1017.67,92.3708,62.6583,64.9617,0,5.63681,159.104
1/11/2017 7:00,18.0299,15.5463,1018.1,91.0858,62.9675,65.6442,0.02231,6.44163,163.871
1/11/2017 8:00,14.2068,23.0631,1018.57,82.3342,62.6733,68.3392,0.19503,7.75988,168.014
1/11/2017 9:00,8.95828,29.2919,1018.93,74.415,62.5333,71.0833,0.41006,10.8193,166.384
1/11/2017 10:00,5.34881,33.7519,1019.17,67.4442,62.1592,73.7208,0.50606,13.0597,174.091
1/11/2017 11:00,4.52055,34.5867,1018.57,63.2275,61.4208,74.8317,0.2789,11.4076,184.85
1/11/2017 12:00,3.6705,35.5049,1017.6,56.1508,59.7425,76.6508,0.48157,12.4445,187.906
1/11/2017 13:00,4.3767,34.8132,1016.54,54.5933,59.285,76.895,0.42182,13.0334,180.036
1/11/2017 14:00,4.07591,34.3442,1015.92,53.9658,59.1683,77.1175,0.3022,13.3971,173.721
1/11/2017 15:00,4.0977,33.0086,1016.01,54.7142,59.4883,77.0325,0.26742,13.0876,175.856
1/11/2017 16:00,6.42555,29.8922,1016,59.3925,60.8342,75.9908,0.12629,10.9745,175.381
1/11/2017 17:00,4.70364,30.1863,1015.92,68.1708,63.1525,74.3008,0.01813,10.0405,165.434
1/11/2017 18:00,5.13085,28.966,1015.81,74.9858,64.3708,72.7358,0,10.461,160.198
1/11/2017 19:00,6.21194,26.6883,1016.12,79.8167,64.9325,71.505,0,9.16091,156.423
1/11/2017 20:00,6.32528,26.2033,1016.43,83.7617,65.1683,70.3233,0,9.30122,157.733
1/11/2017 21:00,4.42901,27.2766,1016.71,85.6617,65.2867,69.79,0,8.73789,157.692
